500,6483,4724,141043,94638,145519,18865,478,247,63862,46165,542776,17981,794,231,102795,66206,226096,19875,3648,425,80228,60681,222429,23886,
500,4889,4217,18797,19379,80030,14548,472,154,46702,37865,425925,9127,300,134,53242,37429,152939,8750,413,220,44627,38865,142295,8661,
500,321,272,18437,19600,62688,9317,219,111,10117,13911,436007,1397,499,110,42520,32652,144167,1319,385,144,22379,21399,124654,1388,
500,328,259,18747,18303,67049,1300,213,87,9513,14433,433660,1383,231,75,41732,33082,146542,1288,398,144,22649,23277,142012,1340,
500,306,265,18448,18964,73279,1353,179,71,10303,13328,426590,1322,171,71,32761,39969,146095,1260,385,186,29559,28089,137842,3130,
500,328,275,18751,18610,70517,1239,230,73,10219,13825,419655,1242,141,52,40322,33036,146752,1288,327,212,29378,22083,134524,1206,
500,230,238,17871,18209,65695,1253,102,36,9532,14262,418773,1296,103,37,40522,30847,142351,1229,302,109,21917,20935,130472,1222,
500,262,258,17916,18461,66355,1168,107,37,16289,13936,429363,1230,117,37,33546,38764,141796,1206,307,109,22423,22337,129304,1253,
500,253,240,17417,18528,71095,1323,124,51,10078,14131,433487,1247,188,40,39194,32605,147433,1234,357,110,35626,27859,131362,1240,
500,224,223,18144,20228,71995,1445,109,38,9822,13730,419601,1497,117,39,32907,51392,149203,1323,287,124,27636,27397,136252,1352,
500,238,245,18521,18784,66816,1256,123,37,10058,13414,421085,1261,148,74,34075,30558,142241,1258,362,159,28017,30423,135034,1259,
500,234,229,18082,18417,73191,1307,352,113,9841,13726,429656,1308,193,93,32769,35601,143299,1269,306,87,23075,23010,137915,1384,
500,349,299,18161,19027,73866,1319,91,40,9752,13772,429824,1279,84,19,33419,34382,149395,1754,409,81,20809,20696,138035,1254,
500,232,311,18227,18149,65881,1289,103,77,9511,13796,432755,1295,82,14,35034,31630,143214,1212,236,121,23375,25159,130209,1263,
500,212,217,18144,17810,71263,1249,88,54,9739,14267,416786,1230,64,14,32784,34677,143054,1294,226,74,24824,23456,132966,1237,
500,211,225,18863,17923,74676,1267,86,20,10015,12824,421099,1222,62,14,32594,31817,143989,1268,298,79,22934,23217,140424,1319,
500,236,217,18830,18513,74325,1273,65,20,9594,14378,423243,1336,81,14,33807,30022,146006,1299,240,81,21525,23385,138960,1343,
500,218,239,17118,17935,77596,1284,87,20,10159,13378,422807,1327,91,14,32911,34890,154539,1244,236,76,27554,28053,137030,1251,
500,211,217,17345,18751,66581,1231,65,19,9451,13097,420910,1513,64,13,31286,32684,138838,1290,227,74,23100,23510,130544,1277,
500,215,216,17925,18289,69777,1341,62,19,10581,12892,426833,1306,62,14,34667,32982,146750,1288,233,76,21620,24393,129839,1297,
1000,398,429,69542,71701,178125,1622,72,20,24984,32081,1013066,1458,52,14,57989,55429,314585,1379,320,90,70194,69825,273439,1566,
1000,465,465,74719,73208,187580,1720,74,20,24006,32260,995437,1445,52,14,57506,53353,309488,1644,432,142,74249,73964,289273,1462,
1000,429,437,70875,72196,175261,1412,85,30,22087,30919,969873,1332,56,15,58825,55836,300475,1377,271,92,67783,66034,269174,1343,
1000,396,415,68868,70813,173170,1365,73,19,21044,30077,957667,1408,94,40,59690,57183,303444,1337,265,91,86884,81542,269802,1418,
1000,432,420,70245,72187,170861,1463,62,19,21065,30363,961891,1429,52,14,55549,52916,282525,1444,264,89,63599,62383,261388,1449,
1000,418,407,70248,72683,165344,1258,61,19,21102,29156,936905,1333,54,14,58880,53932,295523,1275,269,88,77824,79338,258773,1294,
1000,432,406,69504,71826,171676,1422,62,19,21075,29547,978651,1389,62,25,71009,71916,288485,1457,261,87,65314,62462,260165,1449,
1000,413,445,69487,70503,178960,1501,66,19,22519,29000,948636,1429,80,14,59554,56321,304410,1359,266,111,60522,60305,289489,1374,
1000,457,419,70611,72158,167795,1357,83,18,20678,29602,955327,1330,59,14,59836,59382,281286,1344,267,86,62551,63105,256522,1305,
1000,400,415,68508,70418,155810,1390,62,19,19944,29434,946430,1529,50,14,54824,58453,273778,1390,307,87,71300,68894,252013,1432,
1000,398,429,69807,71703,168585,1512,62,18,21771,29154,946285,1335,49,14,58770,59392,297165,1379,301,131,68496,67870,265335,1336,
1000,420,407,69847,71286,179099,1433,64,21,20972,30025,976480,1386,51,14,57285,56568,308631,1425,258,87,72383,67758,273448,1643,
1000,414,455,71004,72251,160029,1388,63,20,23346,30367,946467,1359,50,14,55324,54445,271697,1421,253,84,60754,59586,252579,1357,
1000,444,414,70573,71815,160000,1381,63,19,21420,29635,957156,1398,51,18,57891,57161,276363,1344,259,108,72916,71650,247609,1371,
1000,400,455,70249,71994,186658,1397,74,19,20943,29671,972904,1391,49,14,56446,56754,321802,1366,263,88,71609,66844,277409,1404,
1000,490,441,68807,69983,168077,1447,63,19,23085,29353,941156,1741,51,14,59620,55598,289207,1420,261,88,70657,69625,275947,1532,
1000,463,415,70471,72356,183778,1537,63,19,21257,29370,956235,1401,53,14,57055,57527,313808,1374,257,87,65127,64902,275560,1403,
1000,421,414,70156,72101,192150,1551,62,19,20679,29879,956122,1559,52,14,59950,56044,316828,1419,280,85,66337,63948,280537,1387,
1000,400,406,68946,71539,168247,1473,61,18,22036,29135,944617,1659,101,26,60673,56514,292555,1390,284,136,62834,61804,267341,1375,
1000,419,407,70545,71884,168051,1528,64,20,21185,29658,956171,1760,53,14,58324,55090,279939,1429,264,88,72043,69138,263195,1455,
1500,635,645,149540,155409,266638,1420,53,20,34130,43172,1367404,1486,50,15,86076,83071,447419,1680,298,96,129569,127604,413325,1399,
1500,652,628,150456,158148,254446,1491,54,21,32224,44534,1353078,1468,47,17,84741,81362,423407,1492,279,96,120228,115625,385934,1529,
1500,704,631,147324,155630,243535,1440,58,20,37760,43719,1358542,1527,54,15,84293,84561,420168,1450,284,96,120698,117663,378558,1520,
1500,654,646,149348,155724,267285,2674,54,21,34620,43416,1374604,1459,49,15,84254,84880,441950,1545,280,128,115236,114545,410796,1479,
1500,637,803,150040,155937,248394,1553,54,20,33409,43195,1354992,1764,46,15,84362,84677,416644,1555,348,124,162463,154437,404301,1919,
1500,643,629,164474,160630,256070,1650,62,22,37234,47110,1384822,1534,47,15,85302,83964,412231,1502,315,100,120417,114719,383596,1446,
1500,641,621,150784,157333,256525,1488,77,20,32841,43723,1349934,1483,61,15,87100,81487,445706,1588,306,99,146532,139492,381369,1453,
1500,654,632,147300,156534,271127,1462,52,20,31734,42845,1349442,1436,48,15,83976,81574,467973,1478,308,95,121006,116186,408093,1492,
1500,636,823,150536,156211,253538,1473,57,26,32773,42607,1362466,1385,48,15,84235,81940,433097,1380,309,103,133255,129777,386400,1393,
1500,670,665,149221,155984,281679,1462,54,20,34882,44221,1384630,1513,46,15,84050,84236,450837,1490,280,94,125107,122966,417568,1544,
1500,664,653,150150,158964,280354,1480,53,20,33095,45173,1385138,1486,45,15,81773,84029,473961,1477,292,95,123121,122353,424465,1552,
1500,643,641,148156,156409,278488,1475,55,21,31032,43861,1358119,1461,47,15,81789,83698,449832,1492,320,96,133913,129553,417985,1459,
1500,676,632,147641,154769,270074,1464,53,21,31571,43822,1347351,2365,44,15,86984,79798,453877,1599,284,100,133567,128197,409349,1525,
1500,639,649,149788,157231,278749,1394,53,20,31086,43326,1394347,1461,48,16,86843,80981,480232,1422,287,94,121198,114660,417869,1476,
1500,635,650,148319,156886,255870,1735,63,20,31402,42169,1360534,1457,48,15,84369,84642,429607,1466,289,98,144943,139958,374102,1579,
1500,647,648,147429,155370,257298,1487,56,21,31369,43453,1357314,1490,46,15,85959,81358,442180,1470,317,96,137762,134291,379862,1489,
1500,669,623,147163,154672,249397,1469,60,21,31937,42058,1356640,1460,45,15,82872,79936,419535,1590,284,96,116761,115228,383439,1483,
1500,637,627,151927,158923,261477,1461,68,20,31696,44300,1365537,1537,50,15,81840,82981,443523,1461,297,112,122129,119923,394969,1485,
1500,792,628,152223,163421,256380,1437,54,24,30961,48117,1427043,1553,54,17,83207,83366,417024,1474,286,98,114052,112222,393501,1715,
1500,756,679,150753,157273,243253,1388,54,20,31728,43909,1346086,1783,46,15,81092,84360,424137,1621,319,102,119675,111942,370820,1432,
2000,844,828,247133,261749,356235,1552,67,19,58255,68135,2141700,1555,46,15,109992,109711,612462,1554,305,103,173394,170440,558283,1610,
2000,898,1006,250276,261340,381452,1605,74,21,54538,66231,2161782,1569,45,17,115048,109421,627310,1608,310,124,185217,177583,549671,1642,
2000,894,834,246514,258505,347373,1542,60,18,56407,67639,2154617,1741,44,16,108035,112035,614836,1611,297,104,191640,188900,550499,1819,
2000,865,846,250547,265413,346369,1536,58,18,56286,67390,2126138,1713,47,16,110061,108817,609273,1586,303,102,180111,171975,536984,1720,
