100,5710,5080,47000,40700,937100,165300,1219,849,61100,31500,1526600,127700,851,288,340700,314700,1376700,233200,1948,701,62100,44800,953800,137300,
100,6135,4151,40000,35400,853300,88800,778,249,38800,35000,1283900,71700,672,213,195900,152100,1025500,146300,1859,378,44100,33900,919700,75100,
100,1042,751,38100,33300,817200,83800,452,131,43100,24600,1239400,64200,740,170,146200,125100,1020900,159600,1421,355,40400,26700,912900,66300,
100,1101,793,37400,32300,831500,58600,383,126,29300,23400,1146100,63300,316,159,155700,109200,937800,125000,1224,289,33400,27100,929200,66800,
100,1044,731,35500,33700,859400,59200,271,74,29900,23500,1187900,62300,370,91,138500,126400,913200,66700,643,226,32000,26700,869900,66800,
100,1044,745,36100,32000,802900,60600,335,295,30700,24100,1231500,64900,265,82,56400,52700,873900,69300,639,226,31300,25700,907400,64100,
100,1049,746,48600,32600,853200,78100,275,74,32900,23600,1177800,63500,269,284,79400,52300,886000,70800,696,277,35600,26400,890900,65900,
100,1412,796,38800,33500,895300,66200,275,78,32500,24400,1205900,68700,287,97,61600,54500,946500,76000,601,208,35000,26800,905600,69200,
100,947,761,35300,31600,861400,185900,388,76,34900,24100,1204800,117400,297,102,59700,53500,943000,107700,647,239,46800,27100,910700,100400,
100,953,811,38200,34100,826400,88500,245,74,33400,23800,1170400,93600,282,85,60700,52200,869000,99500,630,220,34600,25500,873000,98500,
100,436,978,38600,32900,886300,145400,388,140,53100,39400,1254900,198100,283,88,64200,56000,907300,101300,636,221,38600,28000,906900,101200,
100,206,113,37300,32700,879400,97200,237,103,31000,25600,1210500,97100,299,120,75600,54400,886300,102200,614,215,32700,26500,975300,103500,
100,300,149,52400,38100,860200,99700,233,93,31100,25500,1165100,177500,311,98,62400,56800,870200,104000,688,234,45700,25900,861200,91500,
100,287,148,50600,34400,365900,98200,260,95,30100,24700,567700,91700,334,99,79200,64600,388000,102200,714,208,151200,43100,381000,100500,
100,213,117,39000,34800,218100,106400,261,77,32500,24800,370300,99000,278,89,65800,56200,221000,106200,1375,829,33900,29900,315700,97400,
100,220,111,39600,32900,336000,107900,262,108,30000,25100,532200,97500,314,90,66100,54200,366900,119100,1075,651,34200,28100,425900,152100,
100,223,111,39000,34100,164500,95600,239,94,31700,24100,336500,104400,273,87,62100,60600,203600,102900,1146,731,34100,28500,197600,92900,
100,204,114,36700,35000,543300,107700,234,91,31000,24200,568300,94000,306,89,61900,56000,393900,102400,599,137,81900,30600,383700,97600,
100,209,113,37500,33700,217100,88000,404,76,33200,24700,384500,107900,402,89,61200,54700,370200,108600,1267,741,36400,45700,291600,102000,
100,227,111,37900,33400,163000,96900,250,76,35900,23900,337900,104500,246,85,61400,52000,200900,102000,1586,697,36200,28900,195400,98400,
100,302,156,66900,46600,454300,141200,241,119,32700,25600,543900,174700,316,91,60800,53700,363100,102200,1208,728,37000,27800,358700,101700,
100,339,147,52200,35100,168500,94900,261,77,48600,33800,556900,101700,322,131,65600,54200,200400,72300,995,605,36400,29000,195700,60300,
100,314,151,53500,35100,392700,59000,250,91,31400,25600,645200,60900,304,87,62900,52500,473000,68600,575,160,31000,24200,398600,61700,
100,263,130,61400,31100,248300,57000,267,85,31300,23700,490100,108800,294,108,60600,59600,325800,68200,516,142,29900,24500,405300,88000,
100,216,138,35000,40600,159100,54800,250,76,31300,24100,325100,57700,230,103,56600,52900,248400,65100,529,138,34600,24100,194100,58600,
100,212,111,36200,32800,342700,56700,249,85,31400,23700,541700,60600,251,99,57300,50600,371400,67100,593,136,29800,22700,366100,60900,
100,304,151,49900,34900,160900,146500,387,75,32900,23900,321800,56400,263,112,60200,50700,196300,109000,573,141,30300,22700,192600,55900,
100,351,148,66800,35000,448400,57100,255,78,37700,23600,574600,65500,290,182,64600,55300,400300,67800,559,144,31400,25100,522700,63000,
