20000,11678,11177,96886100,97945600,135305600,10038400,282,309,11639800,6461600,533854200,15601100,401,276,20453900,16316900,269477500,28676300,1280,395,51639100,19425700,257502600,19718900,
20000,9960,10128,57006100,56770900,105446500,6303300,164,36,5382800,5184300,476020000,6429800,110,76,6116500,5793500,221760600,6809400,549,205,9625400,8992700,218598300,6836300,
20000,9671,9986,46039000,45407800,41973300,5903000,58,21,4739400,4660600,469096700,7979200,65,47,6070800,5184900,96540300,6215800,523,208,9515100,8833800,96010600,6905100,
20000,10290,10184,40463400,42079900,41905800,6038400,120,45,3202700,3119800,488597800,7212400,150,72,4719600,4825900,105561100,6409600,532,224,7908200,7472000,96505700,5926800,
20000,10024,9903,44506500,44924500,42793900,5231900,107,24,2349600,1969700,475232600,5694600,104,48,3430900,3292600,99615600,5769600,562,232,6837900,6844700,108633000,5854200,
20000,9942,9856,43844600,44925000,42987000,5280300,90,27,2754700,2408100,479035600,5462600,113,49,4057600,4219900,104195100,5764000,545,233,8555600,8198800,98604100,5993400,
20000,10057,9980,43537900,44867000,40980000,5050600,108,28,1713900,1516500,463361600,5601500,119,52,3631800,3739000,109260500,7027300,518,220,6865600,7078100,93294800,5776400,
20000,9894,9872,43671600,44762600,41989000,5872700,140,34,1230800,1006900,470394800,5301100,600,118,2566300,2968400,100526300,6014200,499,216,5554000,5510300,97781300,6567500,
20000,10307,9975,45133800,45057100,42655700,4003100,66,22,1189700,1113800,496809100,5001100,102,57,2322400,2158100,103359300,5378400,525,238,5899700,5708900,97743100,5271200,
20000,10080,9905,43423500,46089200,43381900,4425500,63,19,1017800,1041700,471895600,5070600,86,44,1720500,1815500,111595800,4897200,472,195,5667100,5832400,95394900,4985800,
20000,10034,9957,43368100,44730700,41881800,4369700,61,19,1005000,1017700,469713400,4910800,77,43,1737300,1835800,114860000,4774400,488,204,5353800,5611000,94724400,5050200,
20000,9963,9946,43882100,45428700,42508900,4293800,62,22,989800,971500,466796800,4682200,69,43,13757000,1282000,89384400,4774700,474,214,5175900,5164200,97346900,4946300,
20000,10089,9924,43276000,44899000,42516300,5049100,62,20,1093100,1037300,469514000,4793900,70,44,1801200,1924600,98410400,4768000,497,207,5245100,5718500,95987000,5023900,
20000,10017,9865,44315700,44930600,42284000,4010900,61,20,1005000,1059400,472431800,5054600,74,44,1867300,2051800,107821800,5041300,505,216,6201500,5689300,101125500,4825500,
20000,10069,9907,43402500,44659500,43126300,4452200,63,20,983500,967500,472203200,4799500,70,42,1776900,1974000,108798100,4689700,493,228,6646800,5733200,101990200,5163900,
20000,10301,10280,44081300,45090500,43106700,4153400,67,24,974300,1024800,484112400,4536000,81,53,1918800,12200500,71689200,4179200,479,220,5539500,5490700,97172300,5545500,
20000,10088,10158,43776900,44726700,42997000,3896200,62,21,913300,956000,474909300,4236800,70,41,2267100,1794900,99935000,4599900,479,210,5562400,5497900,97291200,4770700,
20000,10040,9929,43568800,44842900,41931700,4501100,65,20,1047000,977200,469859800,4581800,69,43,1559800,1680300,107232000,4550200,483,204,5604000,5804200,104775200,4941400,
20000,10064,9904,43622100,44701300,41763700,3528600,60,19,1049400,968100,472962400,4493700,69,41,1570800,1923700,101565300,4467200,488,208,5769400,5727200,111031500,5050800,
20000,10008,9899,43593600,44658200,41721200,4393300,65,19,1028700,1158700,489889900,4708300,69,50,1761400,1698300,98387500,4859200,937,177,5699700,5232600,105059200,5288700,
20000,10679,11313,44419800,44432900,43102700,4308200,66,20,935900,975300,484490200,4428900,69,41,1641500,1898300,98027300,4412600,484,202,5431700,5688200,101360700,5296500,
20000,10542,9885,43424000,44826000,42016200,3934700,70,24,1214800,1163000,490941100,4462200,67,41,1516600,1581300,97365100,4392500,488,209,5509200,5762200,110284800,4803600,
20000,10916,10061,44016500,45247800,43006100,4610000,60,19,1026600,968600,468530600,4874400,81,48,1837600,2013900,107692500,4432900,479,211,5645800,5538300,101602000,5043700,
20000,10020,9979,43841000,44866800,42793200,3737500,62,20,947300,992000,495445700,4982200,80,49,2002400,2167700,111172600,4780600,487,214,21762200,4961000,70143300,4209000,
20000,9826,9759,42915100,43847100,42725000,4155100,70,24,1016000,958200,471152700,4360400,75,46,1549400,1624300,99158600,4557200,489,207,5391000,5352100,96806100,4984100,
20000,10077,9874,43656700,44484000,42480100,4198100,63,19,910000,962200,467182600,4436500,69,43,1471300,1548700,98332600,4382700,511,218,5956700,5862000,97941900,4540700,
20000,9949,9880,43683600,44957000,41640000,3780300,64,19,1001200,1004700,481007300,4389400,70,41,1490600,1635400,96683700,4660000,474,203,5622300,5396600,97956900,4592100,
20000,10161,9915,45017800,45972300,41838500,4656300,70,22,1099400,1066200,475010000,4389500,70,43,1644400,1744400,101205200,4644100,490,210,6016800,17760000,74286000,4289500,
20000,10001,9865,43541200,44864400,41582200,3573100,66,19,916300,1114900,470404100,4331900,69,42,1514800,1602700,96652500,4518800,478,200,5828200,5492900,94785100,4677400,
20000,10183,9920,43596400,44865200,41742800,4172600,66,24,977300,990000,468000100,4448600,74,46,1516500,1524700,96650900,4471900,523,245,5479600,5531700,95140800,5163200,
20000,9980,9907,43470000,44816000,42716000,4683500,71,22,1059900,1035100,498850800,4495100,71,40,1510600,1717800,98561100,4658600,479,211,5429500,5395100,97693600,4871900,
20000,10017,9688,43294400,44435700,41266200,3798500,64,20,995800,1051000,502707400,4733300,68,41,1468300,1553500,97000400,4452100,487,202,5382400,5553100,94102500,17596000,
