500,6852,5800,1096998,1059274,136996,19014,451,239,90930,50321,538924,19687,1181,476,120602,92884,225683,19084,3505,626,232234,184872,211654,18785,
500,4789,4031,965444,972687,59851,8815,241,86,43585,42438,447406,8537,345,123,57722,43413,131054,8639,442,163,160345,156554,120665,8892,
500,321,291,839961,810404,54514,1299,213,83,15844,18400,432351,1321,217,85,43447,34081,122768,1272,448,165,151807,158681,119551,1370,
500,500,297,829533,828580,58651,1447,237,134,16406,16683,460996,1503,218,101,44001,35160,135120,1515,394,154,167350,161946,126551,1339,
500,318,282,861732,863818,54255,1316,183,72,15613,16695,439724,1240,174,114,38533,41907,131877,1295,407,154,146901,143419,121522,3750,
500,329,270,850482,837360,55275,1297,190,75,15926,16036,439497,1346,216,75,38004,41249,127797,1327,357,155,150850,155851,120122,1324,
500,224,224,789259,799593,49833,1328,180,59,15356,16948,436918,1276,100,38,44766,35182,123390,1277,322,115,150251,145475,115873,1265,
500,239,255,853556,867572,51616,1360,140,39,15591,16318,435448,1403,122,43,38470,37035,128128,1347,341,118,158020,155096,114224,1281,
500,251,250,851025,862015,54204,1305,126,49,17377,15952,434574,1416,203,50,37694,37782,127097,1259,320,115,151371,150203,114172,1584,
500,236,230,817330,769275,54695,1438,117,39,15676,16076,436131,1290,114,38,37133,38446,130873,1283,337,128,154308,151848,117623,1336,
1000,425,437,3655199,3726034,143131,1382,265,113,54848,41209,966256,1354,195,60,72570,65006,264744,1434,407,162,361113,360205,259474,1445,
1000,482,442,3593857,3669300,162729,1489,76,77,42527,39690,957602,1474,61,14,65530,63760,294837,1471,290,89,372266,359756,290592,1500,
1000,482,473,3194562,3273808,150409,1447,61,35,43078,40495,962700,1548,47,14,68893,67109,278877,1541,290,89,361784,351670,271634,1820,
1000,427,507,3438906,3398858,150044,1488,62,19,43427,40392,962716,1469,57,14,68317,66850,283474,1553,284,89,365338,351873,264472,1492,
1000,425,432,3291882,3202096,148282,1356,61,19,45039,40382,980052,1411,116,15,67826,63167,273343,1353,277,114,379470,368917,263679,1425,
1000,410,420,3446625,3266811,145178,1570,63,19,44789,40258,966870,1545,213,22,77038,72641,275615,1708,318,88,367087,351981,258736,1665,
1000,434,420,3596523,3270493,150316,1528,58,18,43889,40494,963431,1460,208,17,85794,70786,278901,1486,277,86,378373,404576,274709,1503,
1000,409,441,3670699,3359712,146816,1382,60,18,42960,42449,966785,1396,51,14,75555,67743,274838,1483,284,89,395343,375119,262665,1478,
1000,409,428,3664870,3602973,143544,1557,76,21,42199,42444,961251,1565,53,16,76036,71257,269969,1509,274,86,392780,375050,253474,1472,
1000,446,419,3679584,3694203,141305,1545,89,19,42386,43141,959180,1460,51,14,78748,68241,270274,1390,272,85,389034,363555,257316,1441,
1500,828,668,7911718,7365018,247466,1520,81,21,85677,83800,1414074,1523,52,17,115228,107996,434082,1549,302,96,605899,582838,405200,1597,
1500,662,658,7960001,7389503,237901,1702,61,21,85683,81935,1432582,1578,49,14,114926,112979,427367,1595,307,97,630049,607248,399015,1517,
1500,646,649,8272047,7595224,218489,1514,65,35,86138,84577,1353811,1404,48,15,119795,107579,411461,1521,356,105,610797,586223,388773,1491,
1500,709,751,7861793,7544600,242129,1500,52,20,86335,85226,1439880,1542,53,17,122646,108867,432937,1484,322,133,626677,604659,418897,1439,
1500,646,677,8039333,7960818,246741,1709,57,20,91120,87444,1407107,1565,50,15,119291,110953,420975,1621,341,100,638481,624787,420728,1543,
1500,713,716,8111938,7790767,243654,1516,52,20,89692,85195,1406045,1706,49,15,118411,107427,433482,1606,292,94,614966,592194,424165,1647,
1500,649,658,7769256,7658005,255103,1605,64,22,90589,84924,1434331,1616,52,18,115017,110904,429580,1481,299,97,628053,606726,421555,1544,
1500,666,652,7801956,7806314,244761,1609,56,21,90552,85365,1392970,1616,53,17,116040,113335,431953,1573,325,102,627388,609862,419093,2008,
1500,659,641,7475736,7329015,258362,1735,56,22,114477,89927,1412574,1595,51,15,115392,113584,437642,1506,302,97,640567,606629,458473,1582,
1500,647,634,7805695,7301063,243634,1557,53,21,85564,82545,1366375,1520,47,14,109866,105389,432611,1576,322,101,569071,548734,419421,1596,
